Date,Open,High,Low,Close,Adj Close,Volume
2007-12-24,194500.000000,204500.000000,189000.000000,194000.000000,172450.515625,211011
2007-12-31,192000.000000,202500.000000,188500.000000,202500.000000,181420.000000,117550
2008-01-07,200000.000000,213000.000000,191500.000000,202000.000000,180972.093750,258062
2008-01-14,201000.000000,205500.000000,175500.000000,184500.000000,165293.812500,186589
2008-01-21,184500.000000,189000.000000,149500.000000,174500.000000,156334.765625,285935
2008-01-28,175500.000000,182000.000000,160500.000000,172500.000000,154542.984375,219361
2008-02-04,173500.000000,189500.000000,173500.000000,183000.000000,163949.953125,101938
2008-02-11,183000.000000,183000.000000,166000.000000,169500.000000,151855.250000,269757
2008-02-18,169500.000000,181000.000000,168000.000000,179500.000000,160814.265625,444132
2008-02-25,180000.000000,181000.000000,171500.000000,172500.000000,154542.984375,176936
2008-03-03,172500.000000,175500.000000,163500.000000,170000.000000,152303.234375,209099
2008-03-10,170000.000000,184500.000000,167500.000000,174000.000000,155886.828125,187532
2008-03-17,177000.000000,177000.000000,165500.000000,170500.000000,152751.187500,292701
2008-03-24,171000.000000,177000.000000,169000.000000,170000.000000,152303.234375,197250
2008-03-31,172500.000000,192500.000000,166500.000000,187500.000000,167981.515625,291994
2008-04-07,192000.000000,203500.000000,187500.000000,196000.000000,175596.671875,189205
2008-04-14,194500.000000,205000.000000,190500.000000,204000.000000,182763.875000,236251
2008-04-21,204000.000000,220000.000000,199500.000000,201500.000000,180524.093750,225778
2008-04-28,201500.000000,220000.000000,201000.000000,213500.000000,191274.937500,118724
2008-05-05,213500.000000,225000.000000,211000.000000,222000.000000,198890.109375,174747
2008-05-12,222000.000000,237000.000000,210000.000000,214000.000000,191722.859375,292785
2008-05-19,214000.000000,215000.000000,204000.000000,209000.000000,187243.375000,189417
2008-05-26,208500.000000,227500.000000,204000.000000,216000.000000,193514.687500,184717
2008-06-02,213500.000000,221000.000000,207000.000000,221000.000000,197994.171875,88698
2008-06-09,219500.000000,223500.000000,200000.000000,212500.000000,190379.031250,183364
2008-06-16,211000.000000,226500.000000,205500.000000,211000.000000,189035.156250,151824
2008-06-23,206000.000000,213000.000000,203500.000000,205000.000000,183659.750000,176970
2008-06-30,207000.000000,208000.000000,185500.000000,192500.000000,172461.031250,252453
2008-07-07,190000.000000,194500.000000,177000.000000,190000.000000,170221.250000,271993
2008-07-14,190000.000000,190000.000000,167500.000000,170500.000000,152751.187500,335406
2008-07-21,174500.000000,186000.000000,170500.000000,181000.000000,162158.140625,199673
2008-07-28,184500.000000,203500.000000,183500.000000,197000.000000,176492.546875,190361
2008-08-04,200000.000000,224000.000000,192500.000000,216000.000000,193514.687500,344437
2008-08-11,213000.000000,215000.000000,198000.000000,207500.000000,185899.484375,215174
2008-08-18,210000.000000,214500.000000,192000.000000,207000.000000,185451.562500,209934
2008-08-25,204000.000000,206000.000000,181500.000000,189000.000000,169325.328125,430862
2008-09-01,189000.000000,198000.000000,172500.000000,176000.000000,157678.640625,405538
2008-09-08,177000.000000,188000.000000,176000.000000,180000.000000,161262.218750,328909
2008-09-15,180000.000000,201500.000000,165000.000000,192500.000000,172461.031250,260278
2008-09-22,198000.000000,198000.000000,179500.000000,195000.000000,174700.750000,219352
2008-09-29,192000.000000,199500.000000,178500.000000,194000.000000,173804.859375,188467
2008-10-06,189500.000000,200000.000000,163500.000000,184000.000000,164845.843750,341968
2008-10-13,185000.000000,195000.000000,178000.000000,188500.000000,168877.390625,308491
2008-10-20,188000.000000,193500.000000,164000.000000,168000.000000,150511.437500,320497
2008-10-27,172000.000000,187000.000000,143500.000000,181500.000000,162606.078125,491350
2008-11-03,182000.000000,188500.000000,169500.000000,179000.000000,160366.359375,377666
2008-11-10,179000.000000,185000.000000,171000.000000,178500.000000,159918.375000,194605
2008-11-17,178000.000000,182000.000000,164000.000000,165500.000000,148271.687500,251679
2008-11-24,165000.000000,169500.000000,154000.000000,167000.000000,149615.515625,471851
2008-12-01,163500.000000,163500.000000,137000.000000,152000.000000,136177.046875,427819
2008-12-08,149000.000000,176000.000000,148500.000000,167500.000000,150063.468750,437421
2008-12-15,174000.000000,193500.000000,168000.000000,180000.000000,161262.218750,243518
2008-12-22,178500.000000,182500.000000,169000.000000,177500.000000,159022.484375,164623
2008-12-29,173500.000000,191000.000000,173000.000000,178000.000000,159470.453125,96835
2009-01-05,179000.000000,180000.000000,162500.000000,167000.000000,151320.531250,633267
2009-01-12,166000.000000,167000.000000,150000.000000,154500.000000,139994.140625,498638
2009-01-19,157000.000000,168500.000000,154000.000000,163000.000000,147696.078125,373347
2009-01-26,163000.000000,169500.000000,163000.000000,166000.000000,150414.437500,178757
2009-02-02,168500.000000,168500.000000,159500.000000,165500.000000,149961.390625,265068
2009-02-09,166000.000000,166500.000000,153000.000000,160000.000000,144977.781250,354372
2009-02-16,159000.000000,160500.000000,150500.000000,158000.000000,143165.515625,309643
2009-02-23,158000.000000,160500.000000,149500.000000,149500.000000,135463.593750,247128
2009-03-02,149500.000000,166500.000000,143500.000000,164000.000000,148602.218750,281334
2009-03-09,165000.000000,165000.000000,155000.000000,160000.000000,144977.781250,319368
2009-03-16,158000.000000,168500.000000,154500.000000,155500.000000,140900.265625,727825
2009-03-23,156000.000000,158000.000000,151000.000000,151000.000000,136822.781250,460137
2009-03-30,152000.000000,155500.000000,148000.000000,154000.000000,139541.093750,668124
2009-04-06,154500.000000,160500.000000,150000.000000,159000.000000,144071.640625,669847
2009-04-13,161000.000000,171000.000000,157500.000000,164000.000000,148602.218750,652803
2009-04-20,163000.000000,179000.000000,161000.000000,177000.000000,160381.640625,408074
2009-04-27,179500.000000,179500.000000,170500.000000,176500.000000,159928.609375,188598
2009-05-04,175000.000000,179500.000000,171500.000000,175500.000000,159022.500000,247450
2009-05-11,173500.000000,185000.000000,172500.000000,178500.000000,161740.812500,230978
2009-05-18,176500.000000,205000.000000,175500.000000,182500.000000,165365.250000,342203
2009-05-25,180500.000000,195500.000000,170000.000000,193500.000000,175332.484375,421115
2009-06-01,191000.000000,201000.000000,173000.000000,197500.000000,178956.906250,250371
2009-06-08,200000.000000,221000.000000,192500.000000,213500.000000,193454.703125,297393
2009-06-15,210500.000000,214000.000000,201000.000000,203500.000000,184393.593750,244998
2009-06-22,201500.000000,214000.000000,197000.000000,211500.000000,191642.468750,283884
2009-06-29,213000.000000,221000.000000,210500.000000,214500.000000,194360.828125,211279
2009-07-06,214500.000000,216000.000000,200000.000000,203000.000000,183940.546875,317142
2009-07-13,202000.000000,207000.000000,194500.000000,202500.000000,183487.437500,230953
2009-07-20,202000.000000,212000.000000,200000.000000,209500.000000,189830.265625,276304
2009-07-27,210000.000000,221500.000000,207500.000000,220500.000000,199797.484375,228361
2009-08-03,220000.000000,230000.000000,217000.000000,220500.000000,199797.484375,237370
2009-08-10,220500.000000,224500.000000,216000.000000,219500.000000,198891.359375,210980
2009-08-17,222000.000000,222500.000000,213500.000000,218500.000000,197985.281250,145680
2009-08-24,217500.000000,223000.000000,213500.000000,218500.000000,197985.281250,146970
2009-08-31,218000.000000,233000.000000,214500.000000,231500.000000,209764.703125,135387
2009-09-07,231000.000000,254000.000000,224500.000000,250000.000000,226527.750000,166821
2009-09-14,247000.000000,257000.000000,224500.000000,228000.000000,206593.312500,470014
2009-09-21,231000.000000,250000.000000,230000.000000,242000.000000,219278.859375,167662
2009-09-28,239500.000000,268500.000000,234500.000000,263500.000000,238760.234375,148153
2009-10-05,253500.000000,263000.000000,242500.000000,246500.000000,223356.375000,283708
2009-10-12,248500.000000,252000.000000,237000.000000,248000.000000,224715.546875,199457
2009-10-19,247500.000000,251000.000000,234000.000000,242000.000000,219278.859375,222077
2009-10-26,240000.000000,263500.000000,240000.000000,247000.000000,223809.390625,322726
2009-11-02,238500.000000,250500.000000,237500.000000,242000.000000,219278.859375,175784
2009-11-09,243500.000000,265500.000000,240500.000000,262500.000000,237854.125000,119568
2009-11-16,261000.000000,301000.000000,256500.000000,270000.000000,244649.984375,272907
2009-11-23,270500.000000,300000.000000,266000.000000,288000.000000,260959.953125,251340
2009-11-30,288000.000000,304500.000000,274000.000000,302500.000000,274098.625000,284707
2009-12-07,300500.000000,303000.000000,283000.000000,287500.000000,260506.953125,299667
2009-12-14,290000.000000,292000.000000,276500.000000,278500.000000,252351.875000,151048
2009-12-21,276500.000000,287500.000000,271000.000000,285000.000000,258241.625000,92355
2009-12-28,283000.000000,291000.000000,278500.000000,291000.000000,263678.343750,67553
2010-01-04,291000.000000,294500.000000,270000.000000,272000.000000,248654.937500,188661
2010-01-11,271000.000000,285500.000000,269000.000000,274000.000000,250483.218750,218410
2010-01-18,275500.000000,286000.000000,272000.000000,284000.000000,259625.015625,185028
2010-01-25,280000.000000,299000.000000,274500.000000,284000.000000,259625.015625,167953
2010-02-01,288500.000000,300500.000000,265000.000000,280000.000000,255968.312500,161641
2010-02-08,276500.000000,289500.000000,273500.000000,282000.000000,257796.656250,138248
2010-02-15,282000.000000,287500.000000,275500.000000,275500.000000,251854.515625,115058
2010-02-22,276000.000000,283000.000000,276000.000000,277500.000000,253682.890625,107293
2010-03-01,277500.000000,295500.000000,277000.000000,293500.000000,268309.625000,133065
2010-03-08,292000.000000,311500.000000,292000.000000,308500.000000,282022.187500,210934
2010-03-15,306000.000000,316500.000000,297500.000000,312500.000000,285678.937500,141642
2010-03-22,315000.000000,320000.000000,306000.000000,307000.000000,280651.000000,129385
2010-03-29,303500.000000,304000.000000,292500.000000,294000.000000,268766.718750,364419
2010-04-05,295000.000000,301500.000000,288500.000000,301000.000000,275165.937500,174132
2010-04-12,300000.000000,315000.000000,292000.000000,311000.000000,284307.656250,267625
2010-04-19,312500.000000,321500.000000,302000.000000,307500.000000,281108.062500,153276
2010-04-26,306500.000000,315000.000000,300000.000000,303000.000000,276994.281250,135793
2010-05-03,305000.000000,305500.000000,292000.000000,304500.000000,278365.531250,185606
2010-05-10,300500.000000,311500.000000,296500.000000,309500.000000,282936.375000,202207
2010-05-17,305000.000000,323500.000000,298000.000000,310500.000000,283850.531250,195700
2010-05-24,304000.000000,317500.000000,298000.000000,316000.000000,288878.468750,203622
2010-05-31,316000.000000,358500.000000,316000.000000,344500.000000,314932.437500,117976
2010-06-07,345000.000000,349500.000000,321000.000000,330500.000000,302134.000000,250983
2010-06-14,330500.000000,341000.000000,326000.000000,336000.000000,307161.968750,166049
2010-06-21,341000.000000,359500.000000,335000.000000,342000.000000,312646.968750,346423
2010-06-28,340500.000000,350000.000000,337000.000000,347500.000000,317674.937500,177050
2010-07-05,349500.000000,369500.000000,339000.000000,369500.000000,337786.750000,158216
2010-07-12,369000.000000,370000.000000,349000.000000,358500.000000,327730.781250,201813
2010-07-19,351500.000000,367000.000000,344500.000000,363000.000000,331844.593750,208502
2010-07-26,364000.000000,384500.000000,354500.000000,372500.000000,340529.187500,201727
2010-08-02,377000.000000,420000.000000,376000.000000,390000.000000,356527.281250,193595
2010-08-09,386000.000000,395000.000000,375000.000000,381500.000000,348756.812500,109468
2010-08-16,380000.000000,394500.000000,367000.000000,389000.000000,355613.156250,143998
2010-08-23,390000.000000,404000.000000,384500.000000,398000.000000,363840.625000,158646
2010-08-30,398000.000000,407000.000000,391500.000000,397500.000000,363383.531250,272464
2010-09-06,394500.000000,414500.000000,383000.000000,413000.000000,377553.250000,175085
2010-09-13,410000.000000,446000.000000,406500.000000,413000.000000,377553.250000,715411
2010-09-20,412000.000000,414500.000000,400000.000000,406000.000000,371154.062500,107694
2010-09-27,410000.000000,422000.000000,402000.000000,418500.000000,382581.187500,201309
2010-10-04,411000.000000,416000.000000,374000.000000,374000.000000,341900.468750,370666
2010-10-11,377500.000000,380500.000000,359000.000000,374500.000000,342357.625000,297915
2010-10-18,375000.000000,376000.000000,352500.000000,372500.000000,340529.187500,200480
2010-10-25,375000.000000,379500.000000,356500.000000,375000.000000,342814.750000,198835
2010-11-01,380500.000000,433500.000000,377000.000000,414000.000000,378467.375000,319834
2010-11-08,410000.000000,410000.000000,379000.000000,383000.000000,350128.062500,272747
2010-11-15,389000.000000,395500.000000,370000.000000,393500.000000,359726.906250,166335
2010-11-22,393500.000000,405000.000000,381500.000000,382500.000000,349670.968750,120880
2010-11-29,381000.000000,400000.000000,371500.000000,390500.000000,356984.375000,192239
2010-12-06,391500.000000,404000.000000,379000.000000,401500.000000,367040.250000,151662
2010-12-13,403500.000000,403500.000000,384000.000000,390500.000000,356984.375000,133156
2010-12-20,387000.000000,397500.000000,380500.000000,384500.000000,351499.312500,99900
2010-12-27,384000.000000,393500.000000,381000.000000,390000.000000,356527.281250,91850
2011-01-03,393000.000000,400500.000000,388000.000000,399500.000000,367717.000000,125218
2011-01-10,396500.000000,419500.000000,393500.000000,396000.000000,364495.406250,212066
2011-01-17,400000.000000,410500.000000,390000.000000,400000.000000,368177.156250,187546
2011-01-24,396000.000000,408000.000000,393000.000000,405000.000000,372779.343750,172418
2011-01-31,403000.000000,418000.000000,398500.000000,415000.000000,381983.750000,77764
2011-02-07,419000.000000,423500.000000,375000.000000,375000.000000,345166.125000,265585
2011-02-14,372500.000000,381500.000000,364000.000000,370000.000000,340563.812500,158625
2011-02-21,376000.000000,376000.000000,356500.000000,368000.000000,338722.937500,233803
2011-02-28,368000.000000,369000.000000,344500.000000,366000.000000,336882.062500,206022
2011-03-07,363000.000000,376500.000000,360500.000000,368000.000000,338722.937500,185712
2011-03-14,361500.000000,378500.000000,355000.000000,370000.000000,340563.812500,177075
2011-03-21,370000.000000,394000.000000,367000.000000,393000.000000,361734.062500,156293
2011-03-28,391000.000000,418000.000000,378500.000000,418000.000000,384745.093750,157066
2011-04-04,413000.000000,420500.000000,398500.000000,403500.000000,371398.687500,127829
2011-04-11,399000.000000,425000.000000,392000.000000,422500.000000,388887.093750,194343
2011-04-18,422000.000000,440500.000000,403000.000000,426500.000000,392568.906250,163316
2011-04-25,425000.000000,446000.000000,409500.000000,431000.000000,396710.843750,213671
2011-05-02,423000.000000,438500.000000,413000.000000,413000.000000,380142.875000,106302
2011-05-09,412000.000000,417500.000000,396500.000000,417500.000000,384284.875000,143174
2011-05-16,420000.000000,462500.000000,411000.000000,457500.000000,421102.593750,223902
2011-05-23,458500.000000,466000.000000,418500.000000,427500.000000,393489.312500,244491
2011-05-30,428000.000000,460000.000000,422500.000000,449500.000000,413739.062500,194589
2011-06-06,449500.000000,467500.000000,417000.000000,417000.000000,383824.656250,158271
2011-06-13,417000.000000,457000.000000,412000.000000,450000.000000,414199.281250,163157
2011-06-20,450000.000000,454500.000000,421000.000000,450000.000000,414199.281250,213915
2011-06-27,449500.000000,469000.000000,433500.000000,449000.000000,413278.812500,138962
2011-07-04,451500.000000,503000.000000,442500.000000,480000.000000,441812.593750,215579
2011-07-11,480000.000000,485000.000000,461500.000000,475000.000000,437210.375000,123952
2011-07-18,475000.000000,488500.000000,468500.000000,482000.000000,443653.468750,149468
2011-07-25,487000.000000,495000.000000,457000.000000,477000.000000,439051.281250,254593
2011-08-01,477000.000000,495000.000000,456000.000000,467000.000000,429846.781250,292065
2011-08-08,468000.000000,473000.000000,404500.000000,455000.000000,418801.500000,384927
2011-08-15,455000.000000,500000.000000,454500.000000,480000.000000,441812.593750,303245
2011-08-22,477500.000000,480500.000000,435000.000000,437500.000000,402693.781250,278315
2011-08-29,438500.000000,481500.000000,432000.000000,464500.000000,427545.687500,203646
2011-09-05,458000.000000,474000.000000,451500.000000,469500.000000,432147.906250,202497
2011-09-12,469500.000000,501000.000000,462000.000000,490000.000000,451016.968750,110306
2011-09-19,488000.000000,524000.000000,478000.000000,490000.000000,451016.968750,182265
2011-09-26,483500.000000,542000.000000,478000.000000,533000.000000,490596.000000,282852
2011-10-03,533000.000000,612000.000000,494000.000000,533000.000000,490596.000000,217094
2011-10-10,525000.000000,533000.000000,499000.000000,506000.000000,465744.093750,191461
2011-10-17,510000.000000,554000.000000,507000.000000,522000.000000,480471.187500,163736
2011-10-24,525000.000000,553000.000000,498500.000000,508000.000000,467585.000000,247172
2011-10-31,504000.000000,519000.000000,494500.000000,519000.000000,477709.843750,212433
2011-11-07,524000.000000,546000.000000,513000.000000,524000.000000,482312.062500,202844
2011-11-14,527000.000000,553000.000000,526000.000000,540000.000000,497039.156250,183302
2011-11-21,549000.000000,549000.000000,497500.000000,501000.000000,461141.843750,181114
2011-11-28,502000.000000,544000.000000,496000.000000,510000.000000,469425.843750,210870
2011-12-05,507000.000000,520000.000000,500000.000000,503000.000000,462982.718750,186269
2011-12-12,508000.000000,514000.000000,495000.000000,498500.000000,458840.750000,176328
2011-12-19,498500.000000,520000.000000,461000.000000,518000.000000,476789.406250,135179
2011-12-26,519000.000000,519000.000000,487500.000000,487500.000000,448715.906250,92657
2012-01-02,486000.000000,502000.000000,474000.000000,490500.000000,454615.562500,162223
2012-01-09,494000.000000,507000.000000,468500.000000,474000.000000,439322.750000,180245
2012-01-16,477000.000000,515000.000000,471000.000000,512000.000000,474542.718750,200321
2012-01-23,512000.000000,513000.000000,477500.000000,480000.000000,444883.750000,287503
2012-01-30,478000.000000,485000.000000,445500.000000,480000.000000,444883.750000,535900
2012-02-06,483000.000000,494500.000000,460500.000000,467000.000000,432834.843750,259890
2012-02-13,467000.000000,474000.000000,460000.000000,472500.000000,437932.468750,225862
2012-02-20,472500.000000,491500.000000,467500.000000,491000.000000,455078.968750,190819
2012-02-27,492000.000000,516000.000000,482500.000000,505000.000000,468054.781250,206751
2012-03-05,500000.000000,532000.000000,493000.000000,525000.000000,486591.593750,266564
2012-03-12,533000.000000,562000.000000,527000.000000,554000.000000,513469.968750,259462
2012-03-19,560000.000000,572000.000000,524000.000000,561000.000000,519957.843750,191001
2012-03-26,561000.000000,597000.000000,545000.000000,595000.000000,551470.500000,211039
2012-04-02,590000.000000,595000.000000,556000.000000,570000.000000,528299.437500,145267
2012-04-09,574000.000000,592000.000000,556000.000000,563000.000000,521811.531250,119599
2012-04-16,556000.000000,576000.000000,552000.000000,574000.000000,532006.937500,124906
2012-04-23,568000.000000,603000.000000,556000.000000,584000.000000,541275.187500,168758
2012-04-30,589000.000000,619000.000000,573000.000000,619000.000000,573714.625000,108687
2012-05-07,618000.000000,620000.000000,568000.000000,585000.000000,542202.000000,154467
2012-05-14,583000.000000,593000.000000,552000.000000,556000.000000,515323.625000,129599
2012-05-21,564000.000000,591000.000000,553000.000000,575000.000000,532933.750000,199687
2012-05-28,575000.000000,590000.000000,573000.000000,583000.000000,540348.437500,117471
2012-06-04,571000.000000,596000.000000,571000.000000,587000.000000,544055.750000,125321
2012-06-11,582000.000000,600000.000000,575000.000000,596000.000000,552397.312500,160823
2012-06-18,598000.000000,618000.000000,595000.000000,610000.000000,565373.125000,101342
2012-06-25,600000.000000,620000.000000,584000.000000,617000.000000,571861.000000,177675
2012-07-02,603000.000000,629000.000000,601000.000000,623000.000000,577422.062500,86351
2012-07-09,625000.000000,628000.000000,597000.000000,599000.000000,555177.875000,151398
2012-07-16,600000.000000,618000.000000,594000.000000,617000.000000,571861.000000,85275
2012-07-23,617000.000000,617000.000000,566000.000000,577000.000000,534787.437500,192250
2012-07-30,578000.000000,600000.000000,565000.000000,580000.000000,537567.875000,218740
2012-08-06,583000.000000,591000.000000,568000.000000,581000.000000,538494.687500,201414
2012-08-13,582000.000000,604000.000000,573000.000000,600000.000000,556104.812500,122163
2012-08-20,605000.000000,612000.000000,591000.000000,604000.000000,559812.062500,102263
2012-08-27,612000.000000,633000.000000,606000.000000,622000.000000,576495.125000,116524
2012-09-03,620000.000000,633000.000000,594000.000000,601000.000000,557031.625000,123519
2012-09-10,602000.000000,634000.000000,595000.000000,634000.000000,587617.250000,134437
2012-09-17,623000.000000,630000.000000,604000.000000,625000.000000,579275.812500,175779
2012-09-24,619000.000000,636000.000000,611000.000000,635000.000000,588544.062500,126728
2012-10-01,635000.000000,654000.000000,630000.000000,645000.000000,597812.500000,95946
2012-10-08,645000.000000,666000.000000,617000.000000,663000.000000,614495.687500,148096
2012-10-15,659000.000000,666000.000000,619000.000000,635000.000000,588544.062500,182104
2012-10-22,625000.000000,668000.000000,625000.000000,642000.000000,595032.000000,155862
2012-10-29,642000.000000,664000.000000,641000.000000,656000.000000,608007.812500,82850
2012-11-05,657000.000000,663000.000000,631000.000000,635000.000000,588544.062500,87601
2012-11-12,635000.000000,645000.000000,626000.000000,629000.000000,582983.062500,86296
2012-11-19,631000.000000,665000.000000,628000.000000,662000.000000,613568.875000,88538
2012-11-26,658000.000000,669000.000000,645000.000000,646000.000000,598739.375000,122060
2012-12-03,647000.000000,651000.000000,601000.000000,611000.000000,566299.875000,172887
2012-12-10,613000.000000,630000.000000,604000.000000,622000.000000,576495.125000,158929
2012-12-17,617000.000000,655000.000000,611000.000000,637000.000000,590397.750000,141756
2012-12-24,647000.000000,659000.000000,637000.000000,657000.000000,608934.687500,75939
2012-12-31,657000.000000,663000.000000,637000.000000,646000.000000,602203.000000,76965
2013-01-07,651000.000000,697000.000000,645000.000000,650000.000000,605931.812500,158152
2013-01-14,647000.000000,673000.000000,647000.000000,669000.000000,623643.625000,98663
2013-01-21,672000.000000,678000.000000,584000.000000,590000.000000,549999.687500,320933
2013-01-28,588000.000000,610000.000000,577000.000000,591000.000000,550931.875000,280473
2013-02-04,596000.000000,602000.000000,581000.000000,588000.000000,548135.250000,185423
2013-02-11,588000.000000,607000.000000,588000.000000,604000.000000,563050.437500,155973
2013-02-18,609000.000000,620000.000000,602000.000000,612000.000000,570508.000000,126160
2013-02-25,609000.000000,623000.000000,602000.000000,621000.000000,578897.750000,94326
2013-03-04,620000.000000,627000.000000,607000.000000,621000.000000,578897.750000,121779
2013-03-11,623000.000000,633000.000000,615000.000000,615000.000000,573304.625000,117986
2013-03-18,620000.000000,621000.000000,584000.000000,588000.000000,548135.250000,117557
2013-03-25,593000.000000,616000.000000,586000.000000,616000.000000,574236.937500,111417
2013-04-01,616000.000000,616000.000000,570000.000000,591000.000000,550931.875000,158178
2013-04-08,590000.000000,593000.000000,557000.000000,579000.000000,539745.375000,211775
2013-04-15,571000.000000,593000.000000,559000.000000,590000.000000,549999.687500,170390
2013-04-22,593000.000000,619000.000000,577000.000000,610000.000000,568643.625000,154680
2013-04-29,614000.000000,626000.000000,603000.000000,608000.000000,566779.250000,81272
2013-05-06,608000.000000,629000.000000,605000.000000,616000.000000,574236.937500,113770
2013-05-13,611000.000000,645000.000000,611000.000000,640000.000000,596609.812500,85708
2013-05-20,645000.000000,646000.000000,627000.000000,634000.000000,591016.625000,123030
2013-05-27,632000.000000,655000.000000,624000.000000,624000.000000,581694.562500,142029
2013-06-03,621000.000000,634000.000000,566000.000000,582000.000000,542542.062500,194348
2013-06-10,590000.000000,605000.000000,570000.000000,581000.000000,541609.750000,197334
2013-06-17,581000.000000,595000.000000,523000.000000,530000.000000,494067.437500,137576
2013-06-24,530000.000000,572000.000000,517000.000000,558000.000000,520169.218750,278371
2013-07-01,549000.000000,577000.000000,543000.000000,547000.000000,509914.906250,151219
2013-07-08,547000.000000,568000.000000,527000.000000,556000.000000,518304.687500,112163
2013-07-15,556000.000000,566000.000000,539000.000000,561000.000000,522965.687500,110750
2013-07-22,565000.000000,594000.000000,557000.000000,589000.000000,549067.375000,108693
2013-07-29,585000.000000,600000.000000,578000.000000,580000.000000,540677.500000,80726
2013-08-05,581000.000000,593000.000000,559000.000000,559000.000000,521101.406250,141803
2013-08-12,556000.000000,568000.000000,543000.000000,556000.000000,518304.687500,134186
2013-08-19,551000.000000,556000.000000,499000.000000,505000.000000,470762.437500,293270
2013-08-26,503000.000000,506000.000000,478000.000000,491000.000000,457711.593750,341184
2013-09-02,485000.000000,524000.000000,485000.000000,509000.000000,474491.187500,262880
2013-09-09,507000.000000,528000.000000,505000.000000,512000.000000,477287.843750,215221
2013-09-16,518000.000000,522000.000000,515000.000000,517000.000000,481948.843750,57205
2013-09-23,517000.000000,534000.000000,510000.000000,530000.000000,494067.437500,184486
2013-09-30,533000.000000,553000.000000,528000.000000,542000.000000,505253.937500,196115
2013-10-07,536000.000000,537000.000000,518000.000000,530000.000000,494067.437500,111946
2013-10-14,526000.000000,533000.000000,495000.000000,505000.000000,470762.437500,242557
2013-10-21,504000.000000,561000.000000,501000.000000,557000.000000,519236.843750,272476
2013-10-28,553000.000000,557000.000000,530000.000000,540000.000000,503389.468750,115940
2013-11-04,538000.000000,544000.000000,515000.000000,522000.000000,486609.812500,112472
2013-11-11,526000.000000,537000.000000,505000.000000,535000.000000,498728.468750,141179
2013-11-18,537000.000000,538000.000000,513000.000000,531000.000000,494999.687500,108238
2013-11-25,535000.000000,556000.000000,531000.000000,544000.000000,507118.312500,131965
2013-12-02,545000.000000,576000.000000,542000.000000,569000.000000,530423.312500,189397
2013-12-09,576000.000000,576000.000000,540000.000000,550000.000000,512711.500000,152527
2013-12-16,550000.000000,550000.000000,519000.000000,530000.000000,494067.437500,235801
2013-12-23,530000.000000,540000.000000,520000.000000,540000.000000,503389.468750,91473
2013-12-30,545000.000000,553000.000000,522000.000000,536000.000000,503187.687500,75706
2014-01-06,532000.000000,552000.000000,529000.000000,530000.000000,497554.937500,132878
2014-01-13,533000.000000,569000.000000,533000.000000,565000.000000,530412.437500,171032
2014-01-20,561000.000000,569000.000000,491000.000000,491000.000000,460942.468750,330986
2014-01-27,478000.000000,482000.000000,453500.000000,478000.000000,448738.281250,370528
2014-02-03,476500.000000,494500.000000,466500.000000,486000.000000,456248.531250,274840
2014-02-10,486500.000000,486500.000000,458000.000000,472000.000000,443105.593750,283867
2014-02-17,476500.000000,480000.000000,433500.000000,441000.000000,414003.281250,300249
2014-02-24,438000.000000,460000.000000,429500.000000,457000.000000,429023.843750,327521
2014-03-03,455000.000000,486500.000000,452000.000000,480000.000000,450615.875000,314303
2014-03-10,480000.000000,499500.000000,467000.000000,498000.000000,467513.937500,254664
2014-03-17,497000.000000,499500.000000,459500.000000,475500.000000,446391.281250,200772
2014-03-24,478000.000000,487500.000000,459000.000000,462500.000000,434187.156250,208394
2014-03-31,459000.000000,464000.000000,447500.000000,453500.000000,425738.093750,253671
2014-04-07,451000.000000,455500.000000,443000.000000,449000.000000,421513.531250,231975
2014-04-14,449000.000000,481000.000000,448500.000000,479000.000000,449677.062500,308387
2014-04-21,477500.000000,503000.000000,469500.000000,470000.000000,441228.000000,329277
2014-04-28,473000.000000,484000.000000,459500.000000,469500.000000,440758.625000,145299
2014-05-05,469500.000000,479500.000000,453500.000000,468500.000000,439819.843750,184964
2014-05-12,471000.000000,492000.000000,462500.000000,490000.000000,460003.625000,244036
2014-05-19,492000.000000,514000.000000,485000.000000,492500.000000,462350.593750,230348
2014-05-26,498500.000000,517000.000000,486500.000000,510000.000000,478779.281250,293153
2014-06-02,510000.000000,543000.000000,472500.000000,472500.000000,443575.000000,387582
2014-06-09,486500.000000,489500.000000,472000.000000,482500.000000,452962.843750,337516
2014-06-16,480500.000000,480500.000000,426000.000000,426000.000000,399921.562500,515223
2014-06-23,430000.000000,458500.000000,421000.000000,455000.000000,427146.250000,336645
2014-06-30,457500.000000,457500.000000,430500.000000,431000.000000,404615.437500,307964
2014-07-07,433000.000000,442500.000000,423000.000000,440000.000000,413064.562500,309441
2014-07-14,443000.000000,469000.000000,430000.000000,464500.000000,436064.750000,424603
2014-07-21,465000.000000,483000.000000,451000.000000,482000.000000,452493.406250,288070
2014-07-28,482000.000000,493000.000000,478500.000000,482000.000000,452493.406250,329218
2014-08-04,481000.000000,486000.000000,466500.000000,470000.000000,441228.000000,195969
2014-08-11,473000.000000,528000.000000,470000.000000,510000.000000,478779.281250,372961
2014-08-18,510000.000000,523000.000000,491000.000000,512000.000000,480656.906250,239320
2014-08-25,519000.000000,553000.000000,507000.000000,513000.000000,481595.718750,265436
